time,allstate,geico,progressive,statefarm,usaa,wearefarmers
2016-03-14 10:08:16.008560,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:09:19.625159,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:10:23.093402,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:11:26.394813,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:12:30.694537,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:13:37.734292,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:14:41.253728,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:15:45.035185,0.4575977684136895,0.6140608797216109,0.4892200137234105,0.4799507580605774,0.4325009827465869,0.4573476186306691
2016-03-14 10:16:48.560392,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:17:52.871207,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:18:56.238852,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:19:59.517016,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:21:03.121019,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:22:06.389763,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:23:10.097834,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:24:13.463776,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:25:16.756672,0.4912099181360278,0.6140608797216109,0.4892200137234105,0.5002964953124855,0.4325009827465869,0.4573476186306691
2016-03-14 10:26:20.455068,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:27:23.924726,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:28:27.446533,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:29:31.324417,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:30:34.618267,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:31:39.398334,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:32:43.483759,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:33:46.787737,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:34:50.758685,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:35:54.310960,0.4912099181360278,0.6140608797216109,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:36:57.940497,0.4912099181360278,0.5740607246287007,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:38:01.776663,0.4912099181360278,0.5740607246287007,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:39:05.339756,0.4912099181360278,0.5740607246287007,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:40:09.874757,0.4912099181360278,0.5740607246287007,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:41:13.336376,0.4912099181360278,0.5740607246287007,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:42:17.386478,0.4912099181360278,0.5506859213777635,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:43:20.713967,0.4912099181360278,0.5008345991208067,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:44:24.031549,0.4912099181360278,0.5008345991208067,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:45:28.592777,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:46:32.050288,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:47:35.955314,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:48:39.954474,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:49:44.080261,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:50:47.547966,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:51:50.903400,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4239718193057899,0.4573476186306691
2016-03-14 10:52:54.462055,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4363617725776443
2016-03-14 10:53:58.100715,0.4912099181360278,0.4991002136873189,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:55:01.740260,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:56:05.476943,0.4912099181360278,0.4999674064040629,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:57:08.695279,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4690059992755011,0.4573476186306691
2016-03-14 10:58:12.252293,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 10:59:15.668338,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:00:19.418032,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:01:23.109760,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:02:27.261722,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:03:30.721591,0.4912099181360278,0.5067825439864951,0.4808587949800409,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:04:34.687113,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:05:39.134404,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:06:42.262228,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:07:45.982595,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:08:49.397611,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.4627200787411492,0.4573476186306691
2016-03-14 11:09:53.723286,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:10:57.598041,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:12:01.463098,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:13:05.487761,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:14:08.984234,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:15:12.913049,0.4912099181360278,0.5067825439864951,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:16:17.306154,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:17:20.819566,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:18:24.075706,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:19:27.381646,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:20:31.565710,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:21:36.763710,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:22:40.833288,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:23:44.256996,0.4912099181360278,0.4605927692626927,0.4887270722457934,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:24:47.646533,0.4912099181360278,0.4605927692626927,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:25:51.414380,0.4912099181360278,0.4605927692626927,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:26:54.718853,0.4912099181360278,0.4605927692626927,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:27:58.783917,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:29:02.075511,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:30:05.512201,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:31:08.905975,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:32:12.315027,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:33:15.743173,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:34:19.053664,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.504635529286046,0.4573476186306691
2016-03-14 11:35:22.486165,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:36:25.960346,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:37:29.261998,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:38:32.587345,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:39:36.452216,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:40:41.487812,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:41:45.034375,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:42:48.458020,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:43:51.671396,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:44:55.029741,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:45:58.233629,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:47:02.546678,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:48:06.063213,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:49:09.284394,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:50:12.531333,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:51:15.780601,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:52:19.511800,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:53:22.871017,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:54:26.487206,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:55:29.834182,0.4912099181360278,0.4247296950973045,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:56:33.159652,0.4912099181360278,0.4236640454514096,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:57:37.878220,0.4912099181360278,0.4236640454514096,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:58:41.825650,0.4912099181360278,0.4236640454514096,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 11:59:45.031414,0.4912099181360278,0.4236640454514096,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:00:48.233552,0.4912099181360278,0.4236640454514096,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:01:52.113293,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:02:55.485748,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:04:00.059320,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:05:03.526696,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:06:07.603277,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:07:10.964479,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:08:14.340203,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:09:17.817261,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:10:21.097314,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:11:24.430589,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:12:27.952976,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:13:31.541004,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:14:36.244534,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:15:41.188681,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:16:44.561809,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:17:49.030127,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:18:53.748366,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:19:57.068278,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:21:00.351280,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:22:03.760069,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:23:07.069241,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:24:10.520850,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:25:13.920038,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:26:17.203517,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:27:20.410522,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:28:24.210769,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:29:28.495701,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:30:31.910651,0.4912099181360278,0.4469412883185077,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:31:36.875734,0.4912099181360278,0.4987456594475285,0.4592127085669079,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:32:40.182557,0.4912099181360278,0.4987456594475285,0.4721699150567612,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:33:44.607195,0.4912099181360278,0.4987456594475285,0.4721699150567612,0.5002964953124855,0.5009306190782178,0.4573476186306691
2016-03-14 12:34:49.884145,0.4912099181360278,0.4987456594475285,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
2016-03-14 12:35:56.519151,0.4912099181360278,0.4987456594475285,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
2016-03-14 12:36:59.846803,0.4912099181360278,0.4987456594475285,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
2016-03-14 12:38:07.105782,0.4912099181360278,0.4987456594475285,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
2016-03-14 12:39:10.314716,0.4912099181360278,0.4817459562501117,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
2016-03-14 12:40:13.603495,0.4912099181360278,0.4817459562501117,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
2016-03-14 12:41:16.769017,0.4912099181360278,0.4817459562501117,0.4721699150567612,0.5002964953124855,0.4676658526520411,0.4573476186306691
